wind_mw,pv_mw,electrolyzer_mw,n_electrolyzer_units,battery_mw,battery_mwh,battery_duration_h,feasible,agsr,infeasibility_reason,total_wind_mwh,total_pv_mwh,total_renewable_mwh,total_grid_sales_mwh,total_electrolyzer_load_mwh,total_curtailment_mwh,battery_throughput_mwh,electrolyzer_cf,total_h2_kg,npc_cny,annualized_cost_cny,lcoe_cny_per_kwh,lcoh_cny_per_kg,score,algorithm,seed,n_evaluations,elapsed_s
142.6990274518846,57.300972548115396,90.0,18,20.0,40.0,2.0,True,0.1971532538911072,,501562.249092416,94349.48416270706,595911.733255123,117485.93724313701,475285.5219714297,0.0,30138.33091876578,0.6012010751510698,8594947.573721921,2537878330.7667623,168519464.5301583,0.2842907867957235,19.606805403372963,0.2842907867957235,ga,43,600,1.5656529999996565
136.52910285998192,63.47089714001808,90.0,18,15.0,15.0,1.0,True,0.19569131842435286,,469357.46334350697,104508.63463925451,573866.0979827615,112300.61331328544,459824.0643157474,0.0,16679.2092465761,0.5816434733805751,8315346.340735279,2467942350.5643444,163875595.75511643,0.2864333635008378,19.70760916503519,0.2864333635008378,ga,44,600,1.5671951999993325
137.50401638863747,62.49598361136253,90.0,18,15.0,30.0,2.0,True,0.19478394869686594,,483955.5820856277,102903.3811079177,586858.9631935454,114310.70617898747,470355.1318771721,0.0,21169.060081104915,0.5949644958980622,8505787.600570688,2502636237.661823,166179329.23408523,0.2842295862309695,19.537206551329305,0.2842295862309695,ga,45,600,1.6750095000006695
132.50152137018767,67.49847862981233,90.0,18,10.0,20.0,2.0,True,0.19813104676726073,,466566.71270142007,111140.28889476895,577707.001596189,114461.6929510285,462083.79637948325,0.0,11125.968778416525,0.5845018675109837,8356210.784781265,2467706858.508925,163859958.67961153,0.2842099395658905,19.609361575469254,0.2842099395658905,ga,46,600,1.678057600000102
157.5000353249695,42.4999646750305,100.0,20,20.0,20.0,1.0,True,0.19629717989520729,,553492.1917306327,69978.73798137273,623470.9297120054,122385.58524910966,498145.20357317175,0.0,28206.55300879983,0.5671051953246491,9008336.485936165,2643529492.619642,175534882.4903476,0.28287860272573906,19.48582657457268,0.28287860272573906,ga,47,600,1.7158732000007149
127.57453150535929,72.42546849464071,85.0,17,20.0,20.0,1.0,True,0.19640645608041307,,449264.14576736826,119252.87283691115,568517.0186042794,111660.41284546877,454395.48133106495,0.0,23755.913417747735,0.6085871120366776,8217177.168740705,2406285695.367753,159781488.32983613,0.2822715741919396,19.44481481276409,0.2822715741919396,ga,48,600,1.8235988999986148
142.5199910976509,57.48000890234911,90.0,18,20.0,40.0,2.0,True,0.19694802338504858,,501359.5799394235,94644.27824589891,596003.8581853224,117381.78179946204,475481.2808284716,0.0,30143.36484089352,0.6014486956441909,8598487.629195075,2537587512.5861244,168500153.7052529,0.2842142888078683,19.59648730936496,0.2842142888078683,ga,49,600,1.5800196000000142
127.5274733128052,72.4725266871948,85.0,17,20.0,20.0,1.0,True,0.19637027550752603,,449210.3582532789,119330.35697017572,568540.7152234546,111644.49688567569,454434.98267940036,0.0,23756.987067358685,0.6086400175176797,8217891.501499308,2406209256.2668715,159776412.64271843,0.2822508471168679,19.442506951274318,0.2822508471168679,ga,50,600,1.5952964999996766
127.50871067560313,72.49128932439687,85.0,17,20.0,20.0,1.0,True,0.1963758366607895,,449188.91320394014,119361.24984724881,568550.1630511889,111649.51395280552,454442.5672362293,0.0,23726.545164787254,0.6086501757690845,8218028.658776988,2406178779.126972,159774388.90847003,0.28224098908586687,19.44193620422927,0.28224098908586687,ga,51,600,1.572562100000141
122.53934272599457,77.46065727400543,85.0,17,15.0,15.0,1.0,True,0.1953765361617878,,431837.90744421806,127543.61281686524,559381.5202610833,109290.02382152536,448373.143620293,0.0,16456.5507148487,0.6005211931055033,8108270.680950731,2382339971.2505283,158191451.26734132,0.2836684588530685,19.509887803695356,0.2836684588530685,ga,52,600,1.6084988999991765
127.55550272735533,72.44449727264467,85.0,17,20.0,20.0,1.0,True,0.19639181303595,,449242.3958741097,119284.2048598958,568526.6007340054,111653.969877317,454411.4614509506,0.0,23756.34756617104,0.6086085147473356,8217466.149335083,2406254785.9213305,159779435.88969472,0.282263192639716,19.4438812385766,0.282263192639716,ga,53,600,1.5975807999984681
