iteration,best_score,n_evaluations,wind_mw,pv_mw,electrolyzer_mw,n_electrolyzer_units,battery_mw,battery_mwh,battery_duration_h,feasible,agsr,electrolyzer_cf,lcoe_cny_per_kwh,lcoh_cny_per_kg,a,algorithm,seed
2,0.3074732549698454,40,105.3395578509253,94.6604421490747,85.0,17,10.0,40.0,4.0,True,0.1597885145661932,0.5841019146154666,0.3074732549698454,20.24788562943553,,ga,57
3,0.2995737247199883,60,135.44900824533633,64.55099175466367,90.0,18,30.0,60.0,2.0,True,0.1731513628501066,0.5972084695833597,0.2995737247199883,20.063215037911274,,ga,57
4,0.2993404479388493,80,105.26790138179311,94.73209861820689,80.0,16,10.0,40.0,4.0,True,0.18102766655952668,0.6050276502019766,0.2993404479388493,20.225262038549246,,ga,57
5,0.29007706068295996,100,133.88310781473518,66.11689218526482,90.0,18,10.0,40.0,4.0,True,0.19307933524223952,0.587050878165447,0.29007706068295996,19.891258667797604,,ga,57
6,0.2894725056164247,120,132.57046968934725,67.42953031065275,90.0,18,10.0,40.0,4.0,True,0.19220458742607308,0.5884249644807655,0.2894725056164247,19.827978494713907,,ga,57
7,0.2873388449248995,140,141.99764886451203,58.00235113548797,90.0,18,15.0,30.0,2.0,True,0.1965903445024321,0.588901803223182,0.2873388449248995,19.79590966585228,,ga,57
8,0.2873388449248995,160,141.99764886451203,58.00235113548797,90.0,18,15.0,30.0,2.0,True,0.1965903445024321,0.588901803223182,0.2873388449248995,19.79590966585228,,ga,57
9,0.28521028618186883,180,129.86672355516603,70.13327644483397,85.0,17,15.0,30.0,2.0,True,0.1985266072344529,0.606052189732502,0.28521028618186883,19.697095865321888,,ga,57
10,0.28521028618186883,200,129.86672355516603,70.13327644483397,85.0,17,15.0,30.0,2.0,True,0.1985266072344529,0.606052189732502,0.28521028618186883,19.697095865321888,,ga,57
11,0.2842446743673825,220,127.78408379040832,72.21591620959168,85.0,17,15.0,30.0,2.0,True,0.19664241323506199,0.6087055725770779,0.2842446743673825,19.583903387807347,,ga,57
12,0.2842446743673825,240,127.78408379040832,72.21591620959168,85.0,17,15.0,30.0,2.0,True,0.19664241323506199,0.6087055725770779,0.2842446743673825,19.583903387807347,,ga,57
13,0.2842446743673825,260,127.78408379040832,72.21591620959168,85.0,17,15.0,30.0,2.0,True,0.19664241323506199,0.6087055725770779,0.2842446743673825,19.583903387807347,,ga,57
14,0.2842446743673825,280,127.78408379040832,72.21591620959168,85.0,17,15.0,30.0,2.0,True,0.19664241323506199,0.6087055725770779,0.2842446743673825,19.583903387807347,,ga,57
15,0.2842446743673825,300,127.78408379040832,72.21591620959168,85.0,17,15.0,30.0,2.0,True,0.19664241323506199,0.6087055725770779,0.2842446743673825,19.583903387807347,,ga,57
16,0.2842446743673825,320,127.78408379040832,72.21591620959168,85.0,17,15.0,30.0,2.0,True,0.19664241323506199,0.6087055725770779,0.2842446743673825,19.583903387807347,,ga,57
17,0.2842446743673825,340,127.78408379040832,72.21591620959168,85.0,17,15.0,30.0,2.0,True,0.19664241323506199,0.6087055725770779,0.2842446743673825,19.583903387807347,,ga,57
18,0.2842446743673825,360,127.78408379040832,72.21591620959168,85.0,17,15.0,30.0,2.0,True,0.19664241323506199,0.6087055725770779,0.2842446743673825,19.583903387807347,,ga,57
19,0.2842446743673825,380,127.78408379040832,72.21591620959168,85.0,17,15.0,30.0,2.0,True,0.19664241323506199,0.6087055725770779,0.2842446743673825,19.583903387807347,,ga,57
20,0.2842446743673825,400,127.78408379040832,72.21591620959168,85.0,17,15.0,30.0,2.0,True,0.19664241323506199,0.6087055725770779,0.2842446743673825,19.583903387807347,,ga,57
21,0.2842446743673825,420,127.78408379040832,72.21591620959168,85.0,17,15.0,30.0,2.0,True,0.19664241323506199,0.6087055725770779,0.2842446743673825,19.583903387807347,,ga,57
22,0.2842446743673825,440,127.78408379040832,72.21591620959168,85.0,17,15.0,30.0,2.0,True,0.19664241323506199,0.6087055725770779,0.2842446743673825,19.583903387807347,,ga,57
23,0.2842446743673825,460,127.78408379040832,72.21591620959168,85.0,17,15.0,30.0,2.0,True,0.19664241323506199,0.6087055725770779,0.2842446743673825,19.583903387807347,,ga,57
24,0.2842446743673825,480,127.78408379040832,72.21591620959168,85.0,17,15.0,30.0,2.0,True,0.19664241323506199,0.6087055725770779,0.2842446743673825,19.583903387807347,,ga,57
25,0.2842446743673825,500,127.78408379040832,72.21591620959168,85.0,17,15.0,30.0,2.0,True,0.19664241323506199,0.6087055725770779,0.2842446743673825,19.583903387807347,,ga,57
26,0.2842446743673825,520,127.78408379040832,72.21591620959168,85.0,17,15.0,30.0,2.0,True,0.19664241323506199,0.6087055725770779,0.2842446743673825,19.583903387807347,,ga,57
27,0.2842446743673825,540,127.78408379040832,72.21591620959168,85.0,17,15.0,30.0,2.0,True,0.19664241323506199,0.6087055725770779,0.2842446743673825,19.583903387807347,,ga,57
28,0.2842446743673825,560,127.78408379040832,72.21591620959168,85.0,17,15.0,30.0,2.0,True,0.19664241323506199,0.6087055725770779,0.2842446743673825,19.583903387807347,,ga,57
29,0.2842446743673825,580,127.78408379040832,72.21591620959168,85.0,17,15.0,30.0,2.0,True,0.19664241323506199,0.6087055725770779,0.2842446743673825,19.583903387807347,,ga,57
30,0.2842446743673825,600,127.78408379040832,72.21591620959168,85.0,17,15.0,30.0,2.0,True,0.19664241323506199,0.6087055725770779,0.2842446743673825,19.583903387807347,,ga,57
1,0.3297198986805681,20,105.31442993203606,94.68557006796394,95.0,19,25.0,50.0,2.0,True,0.09940422407540536,0.5574063862000825,0.3297198986805681,20.262851902905155,,ga,58
2,0.317055099405789,40,77.67093916037338,122.32906083962662,65.0,13,25.0,100.0,4.0,True,0.19602492607700892,0.6634209782968193,0.317055099405789,21.859900350466535,,ga,58
3,0.29160041724016655,60,154.706105938765,45.293894061234994,95.0,19,30.0,60.0,2.0,True,0.19207798785280755,0.5885182790712787,0.29160041724016655,19.991923494928255,,ga,58
4,0.29160041724016655,80,154.706105938765,45.293894061234994,95.0,19,30.0,60.0,2.0,True,0.19207798785280755,0.5885182790712787,0.29160041724016655,19.991923494928255,,ga,58
5,0.287573709613529,100,151.81529659574696,48.18470340425304,95.0,19,25.0,25.0,1.0,True,0.18966817575988193,0.5793160950921193,0.287573709613529,19.651081151094388,,ga,58
6,0.28518593678171655,120,151.47300219825624,48.52699780174376,95.0,19,20.0,20.0,1.0,True,0.1957351815629973,0.5762549620151589,0.28518593678171655,19.630830697488886,,ga,58
7,0.28518593678171655,140,151.47300219825624,48.52699780174376,95.0,19,20.0,20.0,1.0,True,0.1957351815629973,0.5762549620151589,0.28518593678171655,19.630830697488886,,ga,58
8,0.2814159224902339,160,152.65146958909895,47.34853041090105,95.0,19,25.0,25.0,1.0,True,0.19867084515007513,0.5856938501846792,0.2814159224902339,19.447300243061235,,ga,58
9,0.2814159224902339,180,152.65146958909895,47.34853041090105,95.0,19,25.0,25.0,1.0,True,0.19867084515007513,0.5856938501846792,0.2814159224902339,19.447300243061235,,ga,58
10,0.2814159224902339,200,152.65146958909895,47.34853041090105,95.0,19,25.0,25.0,1.0,True,0.19867084515007513,0.5856938501846792,0.2814159224902339,19.447300243061235,,ga,58
11,0.2814159224902339,220,152.65146958909895,47.34853041090105,95.0,19,25.0,25.0,1.0,True,0.19867084515007513,0.5856938501846792,0.2814159224902339,19.447300243061235,,ga,58
12,0.2814159224902339,240,152.65146958909895,47.34853041090105,95.0,19,25.0,25.0,1.0,True,0.19867084515007513,0.5856938501846792,0.2814159224902339,19.447300243061235,,ga,58
13,0.28137573887972894,260,152.55312586908124,47.44687413091876,95.0,19,25.0,25.0,1.0,True,0.1985404553792625,0.5858371396118296,0.28137573887972894,19.44134379987654,,ga,58
14,0.28136668479595156,280,152.53096507409956,47.469034925900445,95.0,19,25.0,25.0,1.0,True,0.19852153431105532,0.5858617298033371,0.28136668479595156,19.44025743268515,,ga,58
15,0.28136668479595156,300,152.53096507409956,47.469034925900445,95.0,19,25.0,25.0,1.0,True,0.19852153431105532,0.5858617298033371,0.28136668479595156,19.44025743268515,,ga,58
16,0.2813656999542174,320,152.5285545245126,47.4714454754874,95.0,19,25.0,25.0,1.0,True,0.19851947620644064,0.5858644046115301,0.2813656999542174,19.440139268146588,,ga,58
17,0.2813652625086436,340,152.52748380701846,47.472516192981544,95.0,19,25.0,25.0,1.0,True,0.19851856204055843,0.5858655927073657,0.2813652625086436,19.440086782188576,,ga,58
18,0.2813652625086436,360,152.52748380701846,47.472516192981544,95.0,19,25.0,25.0,1.0,True,0.19851856204055843,0.5858655927073657,0.2813652625086436,19.440086782188576,,ga,58
19,0.2813652625086436,380,152.52748380701846,47.472516192981544,95.0,19,25.0,25.0,1.0,True,0.19851856204055843,0.5858655927073657,0.2813652625086436,19.440086782188576,,ga,58
20,0.2813652362195039,400,152.52741946011508,47.472580539884916,95.0,19,25.0,25.0,1.0,True,0.19851850710198868,0.5858656641083546,0.2813652362195039,19.440083627947025,,ga,58
21,0.2813652361103324,420,152.52741884184218,47.47258115815782,95.0,19,25.0,25.0,1.0,True,0.19851850710198868,0.5858656641083546,0.2813652361103324,19.44008362040415,,ga,58
22,0.28136523605921937,440,152.52741855237352,47.47258144762648,95.0,19,25.0,25.0,1.0,True,0.19851850710198868,0.5858656641083546,0.28136523605921937,19.44008361687265,,ga,58
23,0.2813652356897441,460,152.52741816344243,47.472581836557566,95.0,19,25.0,25.0,1.0,True,0.19851850599490603,0.5858656655471761,0.2813652356897441,19.440083564385017,,ga,58
24,0.2813652356897441,480,152.52741816344243,47.472581836557566,95.0,19,25.0,25.0,1.0,True,0.19851850599490603,0.5858656655471761,0.2813652356897441,19.440083564385017,,ga,58
25,0.2813652355995393,500,152.52741765258415,47.47258234741585,95.0,19,25.0,25.0,1.0,True,0.19851850599490603,0.5858656655471761,0.2813652355995393,19.440083558152587,,ga,58
26,0.2813652355995393,520,152.52741765258415,47.47258234741585,95.0,19,25.0,25.0,1.0,True,0.19851850599490603,0.5858656655471761,0.2813652355995393,19.440083558152587,,ga,58
27,0.2813652355995393,540,152.52741765258415,47.47258234741585,95.0,19,25.0,25.0,1.0,True,0.19851850599490603,0.5858656655471761,0.2813652355995393,19.440083558152587,,ga,58
28,0.2813652355995393,560,152.52741765258415,47.47258234741585,95.0,19,25.0,25.0,1.0,True,0.19851850599490603,0.5858656655471761,0.2813652355995393,19.440083558152587,,ga,58
29,0.28136523558193344,580,152.52741755287659,47.472582447123415,95.0,19,25.0,25.0,1.0,True,0.19851850599490603,0.5858656655471761,0.28136523558193344,19.440083556936163,,ga,58
30,0.28136523557413146,600,152.52741750869208,47.47258249130792,95.0,19,25.0,25.0,1.0,True,0.19851850599490603,0.5858656655471761,0.28136523557413146,19.44008355639711,,ga,58
1,0.2918397588200693,20,117.54943173327285,82.45056826672715,90.0,18,5.0,10.0,2.0,True,0.18678757155253806,0.5655141704280549,0.2918397588200693,19.848144518943293,,ga,59
2,0.2887923606889789,40,124.21272805462011,75.78727194537989,90.0,18,5.0,10.0,2.0,True,0.19731695738183958,0.5666044816527407,0.2887923606889789,19.89867577974209,,ga,59
3,0.2887923606889789,60,124.21272805462011,75.78727194537989,90.0,18,5.0,10.0,2.0,True,0.19731695738183958,0.5666044816527407,0.2887923606889789,19.89867577974209,,ga,59
4,0.2887923606889789,80,124.21272805462011,75.78727194537989,90.0,18,5.0,10.0,2.0,True,0.19731695738183958,0.5666044816527407,0.2887923606889789,19.89867577974209,,ga,59
5,0.2883668815338976,100,133.39431698346698,66.60568301653302,95.0,19,5.0,10.0,2.0,True,0.19692337429517942,0.555078251601982,0.2883668815338976,19.85950230501494,,ga,59
6,0.2883668815338976,120,133.39431698346698,66.60568301653302,95.0,19,5.0,10.0,2.0,True,0.19692337429517942,0.555078251601982,0.2883668815338976,19.85950230501494,,ga,59
7,0.2883107592214858,140,123.17720798289555,76.82279201710445,90.0,18,5.0,10.0,2.0,True,0.1962151129357968,0.5679367190977895,0.2883107592214858,19.838242385104436,,ga,59
8,0.2883107592214858,160,123.17720798289555,76.82279201710445,90.0,18,5.0,10.0,2.0,True,0.1962151129357968,0.5679367190977895,0.2883107592214858,19.838242385104436,,ga,59
9,0.2881098866182029,180,122.74198308477845,77.25801691522155,90.0,18,5.0,10.0,2.0,True,0.19573720297130973,0.5685061109592714,0.2881098866182029,19.81259739998924,,ga,59
10,0.2881098866182029,200,122.74198308477845,77.25801691522155,90.0,18,5.0,10.0,2.0,True,0.19573720297130973,0.5685061109592714,0.2881098866182029,19.81259739998924,,ga,59
11,0.2881098866182029,220,122.74198308477845,77.25801691522155,90.0,18,5.0,10.0,2.0,True,0.19573720297130973,0.5685061109592714,0.2881098866182029,19.81259739998924,,ga,59
12,0.2880778698052317,240,122.67121519894005,77.32878480105995,90.0,18,5.0,10.0,2.0,True,0.19568046126947472,0.5685824895097545,0.2880778698052317,19.808996914968546,,ga,59
13,0.2867187469645882,260,122.67038123351686,77.32961876648314,90.0,18,5.0,5.0,1.0,True,0.19929935590827136,0.5661399513128006,0.2867187469645882,19.80390226751075,,ga,59
14,0.28671719719014543,280,122.66694646015283,77.33305353984717,90.0,18,5.0,5.0,1.0,True,0.19929664327501465,0.5661436222875359,0.28671719719014543,19.803728082717317,,ga,59
15,0.28671444015286063,300,122.66083597117525,77.33916402882475,90.0,18,5.0,5.0,1.0,True,0.19929181752047,0.5661501529806208,0.28671444015286063,19.803418212176066,,ga,59
16,0.2867018024276565,320,122.63282581172527,77.36717418827473,90.0,18,5.0,5.0,1.0,True,0.19926969719547447,0.5661800893335538,0.2867018024276565,19.801997873433564,,ga,59
17,0.28669936976301724,340,122.62743390982523,77.37256609017477,90.0,18,5.0,5.0,1.0,True,0.19926543920344217,0.5661858520240001,0.28669936976301724,19.801724478192572,,ga,59
18,0.28669936976301724,360,122.62743390982523,77.37256609017477,90.0,18,5.0,5.0,1.0,True,0.19926543920344217,0.5661858520240001,0.28669936976301724,19.801724478192572,,ga,59
19,0.2866983825031717,380,122.62524567372537,77.37475432627463,90.0,18,5.0,5.0,1.0,True,0.1992637111623045,0.5661881907400043,0.2866983825031717,19.801613525733362,,ga,59
20,0.28669762568439894,400,122.62356819850613,77.37643180149387,90.0,18,5.0,5.0,1.0,True,0.19926238647156472,0.5661899835712907,0.28669762568439894,19.801528471546238,,ga,59
21,0.28669762568439894,420,122.62356819850613,77.37643180149387,90.0,18,5.0,5.0,1.0,True,0.19926238647156472,0.5661899835712907,0.28669762568439894,19.801528471546238,,ga,59
22,0.2866975697046289,440,122.62344412014968,77.37655587985032,90.0,18,5.0,5.0,1.0,True,0.1992622884878918,0.566190116182227,0.2866975697046289,19.801522180336846,,ga,59
23,0.2866975697046289,460,122.62344412014968,77.37655587985032,90.0,18,5.0,5.0,1.0,True,0.1992622884878918,0.566190116182227,0.2866975697046289,19.801522180336846,,ga,59
24,0.28669754632208677,480,122.62339229307278,77.37660770692722,90.0,18,5.0,5.0,1.0,True,0.19926224756047545,0.5661901715733314,0.28669754632208677,19.801519552522496,,ga,59
25,0.2866975412576395,500,122.62338106779576,77.37661893220424,90.0,18,5.0,5.0,1.0,True,0.1992622386959671,0.5661901835705445,0.2866975412576395,19.801518983361703,,ga,59
26,0.2866975412576395,520,122.62338106779576,77.37661893220424,90.0,18,5.0,5.0,1.0,True,0.1992622386959671,0.5661901835705445,0.2866975412576395,19.801518983361703,,ga,59
27,0.286697532287196,540,122.62336118493174,77.37663881506826,90.0,18,5.0,5.0,1.0,True,0.19926222299463425,0.5661902048207068,0.286697532287196,19.80151797523103,,ga,59
28,0.286697532287196,560,122.62336118493174,77.37663881506826,90.0,18,5.0,5.0,1.0,True,0.19926222299463425,0.5661902048207068,0.286697532287196,19.80151797523103,,ga,59
29,0.2866975317325628,580,122.62335962093638,77.37664037906362,90.0,18,5.0,5.0,1.0,True,0.19926222222128065,0.5661902058673625,0.2866975317325628,19.801517917785514,,ga,59
30,0.2866975306098805,600,122.62335746718472,77.37664253281528,90.0,18,5.0,5.0,1.0,True,0.1992622200587603,0.5661902087941147,0.2866975306098805,19.801517786728276,,ga,59
1,0.2959384938326014,20,94.51259512716734,105.48740487283266,80.0,16,5.0,5.0,1.0,True,0.19421693996006936,0.5768525841069094,0.2959384938326014,20.31220773602551,,ga,60
2,0.2945039408171481,40,158.29490413788952,41.70509586211048,100.0,20,30.0,60.0,2.0,True,0.17944162337795716,0.5766907794718963,0.2945039408171481,19.87988071447974,,ga,60
3,0.29064877789662685,60,99.10023595650958,100.89976404349042,75.0,15,20.0,20.0,1.0,True,0.19215570165716642,0.6252327186984307,0.29064877789662685,19.917388823451653,,ga,60
4,0.29064877789662685,80,99.10023595650958,100.89976404349042,75.0,15,20.0,20.0,1.0,True,0.19215570165716642,0.6252327186984307,0.29064877789662685,19.917388823451653,,ga,60
5,0.29064877789662685,100,99.10023595650958,100.89976404349042,75.0,15,20.0,20.0,1.0,True,0.19215570165716642,0.6252327186984307,0.29064877789662685,19.917388823451653,,ga,60
6,0.2900737289979064,120,97.9968167222731,102.0031832777269,75.0,15,20.0,20.0,1.0,True,0.19188722481008086,0.6261889397426216,0.2900737289979064,19.87102062649203,,ga,60
7,0.2900737289979064,140,97.9968167222731,102.0031832777269,75.0,15,20.0,20.0,1.0,True,0.19188722481008086,0.6261889397426216,0.2900737289979064,19.87102062649203,,ga,60
8,0.2900737289979064,160,97.9968167222731,102.0031832777269,75.0,15,20.0,20.0,1.0,True,0.19188722481008086,0.6261889397426216,0.2900737289979064,19.87102062649203,,ga,60
9,0.2900737289979064,180,97.9968167222731,102.0031832777269,75.0,15,20.0,20.0,1.0,True,0.19188722481008086,0.6261889397426216,0.2900737289979064,19.87102062649203,,ga,60
10,0.28810951933539436,200,98.82363306260166,101.17636693739834,75.0,15,15.0,15.0,1.0,True,0.19898564151327575,0.6210281141794556,0.28810951933539436,19.906700767878437,,ga,60
11,0.28810951933539436,220,98.82363306260166,101.17636693739834,75.0,15,15.0,15.0,1.0,True,0.19898564151327575,0.6210281141794556,0.28810951933539436,19.906700767878437,,ga,60
12,0.2876544988336565,240,97.92468495321147,102.07531504678853,75.0,15,15.0,15.0,1.0,True,0.1986256497471255,0.6218853196400191,0.2876544988336565,19.86617436441576,,ga,60
13,0.28759078525158,260,97.79526626809478,102.20473373190522,75.0,15,15.0,15.0,1.0,True,0.19860120305735787,0.6219832338215942,0.28759078525158,19.86116317695498,,ga,60
14,0.28759078525158,280,97.79526626809478,102.20473373190522,75.0,15,15.0,15.0,1.0,True,0.19860120305735787,0.6219832338215942,0.28759078525158,19.86116317695498,,ga,60
15,0.28752063890917173,300,97.6525584669989,102.3474415330011,75.0,15,15.0,15.0,1.0,True,0.19851208689099728,0.6221394464832419,0.28752063890917173,19.854099530990514,,ga,60
16,0.28751637199657204,320,97.64384815711215,102.35615184288785,75.0,15,15.0,15.0,1.0,True,0.1985088212374648,0.6221472531689153,0.28751637199657204,19.85372364946186,,ga,60
17,0.2875002882102411,340,97.61101401528566,102.38898598471434,75.0,15,15.0,15.0,1.0,True,0.19849654559917546,0.6221766545428727,0.2875002882102411,19.852307666980437,,ga,60
18,0.2874955461710868,360,97.60133301048998,102.39866698951002,75.0,15,15.0,15.0,1.0,True,0.19849293012113153,0.622185320455174,0.2874955461710868,19.851890290519453,,ga,60
